,ClothingID,Age,Title,ReviewText,Rating,RecommendedIND,PositiveFeedbackCount,DivisionName,DepartmentName,ClassName,Polarity_score
1522,1094,66,Great dress but...,"Loved this dress and ordered it based on glowing reviews. ordered size large because i weigh 155 pounds and have a large 34g bust. the dress skimmed nicely over my body but the baby doll style fit loosely and made me look really wide from the side. i probably could have sized down for a better fit, but it might have just emphasized my bust. the fabric has a substantial weight and it's lined. best as a fall, winter dress. the embroidery is beautiful. i disliked the intense black color around my f",3,1,2,General,Dresses,Dresses,0.9776
1523,1080,28,This dress is perfect!,I love this dress so much! i got petite and the length was perfect. it was so soft and so pretty. perfect for a wedding.,5,1,0,General,Dresses,Dresses,0.9537
1524,1080,31,I adore this dress.,"Soft, comfy, flattering, just a beautiful dress. it works for any occasion. i can't express how much i love it!",5,1,0,General,Dresses,Dresses,0.8932
1525,481,41,Super adorable!,"The romper is well made and just plain cute. i bought it the second i saw it and don't regret my impulse buy one bit. 135 5'5"" and the small fit perfectly.",5,1,9,General Petite,Bottoms,Pants,0.9206
1526,1080,41,Love it!,"I have been searching for great bra friendly maxis and the design and colors of this one are exactly what i was looking for. i love how the front and back dip down and the open back with crossover detail is really sleek looking.  overall, it's tts, but the chest is a little low cut, so some will want to size up for extra coverage.  the fabric is a silky jersey made of mostly rayon (95%) and spandex (5%) with a mesh nylon/spandex lining from the top through where the cream color ends at the botto",4,1,47,General,Dresses,Dresses,0.7052
1527,857,33,Sleeves too tight,"Ordered a l and xl, the sleeves were so tight on both sizes but the rest of the shirt was wide and loose. the tight sleeves were not proportional with the rest of the shirt. both sizes had to be returned.",1,0,12,General,Tops,Knits,-0.2382
1528,1080,43,Dreamy bohemian maxi,"I'd give this dress 6 stars if i could, it's possibly the best dress i've bought at retailer in 12 years of shopping there.  the fit is fantastic with the ruching around the waist adding camouflage  for anyone with a bit of a tummy. the cross back stamps hide a bra effortlessly (even those wide supportive bra straps that larger cupped women need to wear), the mature rial is soft and silky to the touch, the fit is true to size, the pattern is bohemian and elegant -- not hippy dippy at all. i'm 5'6""",5,1,2,General,Dresses,Dresses,0.9682
1529,481,59,Beautiful! ...but not for a long torso,"Hahaha! as gorgeous as this piece is, i look absolutely ridiculous in it. i am 5'7'' 115 lbs but have a long torso and so the crotch area is, well, a little unflattering to say the least:) i am really sad because i shy away from shorts due to my year round pale skin, but this fabric and color worked really well for me. the length of the shorts is also nice and the back is beautiful! i've never had a romper and i was truly hoping this one would be the one for me. it is all round perfect...if you",4,0,1,General Petite,Bottoms,Pants,0.9625
1530,1094,30,Huge!!,"This dress had beautiful details, and the material was better than i expected; however, it was huge! it completed swallowed me. i am 5'1 about 106 pounds with quite a bit of muscle. i ordered a 00p and it still looked like a sack.",2,0,0,General,Dresses,Dresses,0.8977
1531,1094,63,Tassels :(,"I wanted to love this, as it seemed like a fun and carefree take on a little black dress.

but how did i not see that this has tassels? but they're there, a whole row of them - look hear the bottom of the skirt part, between the colorful stripes and the lacy area. that's a deal breaker for me - i really can't stand the way these look, and they're not the sort of thing you can easily remove.

the fabric, though nice quality, has no stretch at all. i wasn't expecting stretch, but i'd just say",3,0,1,General,Dresses,Dresses,0.8847
1532,857,34,Great casual top,This might be one of my new go to tops. looks cute with jeans and a sweater or alone. the arms are snug but not uncomfortable and i think it adds to the shirt.,4,1,0,General,Tops,Knits,0.6626
1533,1094,58,Great autumn dress,I needed a dress to go to a reunion party(not hs) and this fit the bill perfectly. it fits perfectly and its short but not too short. it is a great work dress or change your accessories and its  perfect for out to dinner.,5,1,0,General,Dresses,Dresses,0.9574
1534,1026,35,Great legging cord!!,"These are really great legging style cords. you can wear them without worrying about covering your bum in my opinion! they are not too bulky at all which you might expect in a corduroy pant. they are a tad loose in the waist area unfortunately but fit me well in the thighs, so i don't think sizing down would work for me. i bought the bronze, and it's a very versatile color! darker than the picture, but still a good color. i feel it will be perfect for fall and spring especially. i'll wear it all",4,1,0,General Petite,Bottoms,Jeans,0.9535
1535,1026,34,Nice fitting cords-bronze,"These cords are soft, comfy and my normal size 32 for tts. the length was fine for my 5'9 height. i really like the bronze color, it is almost a yellow.",5,1,0,General Petite,Bottoms,Jeans,0.5563
1536,903,36,Beautiful design,"I really like this pullover. the design is beautiful, and i love the asymmetrical hem. my own complaint is that the fit is a bit boxy on me because i'm large-chested. it's more drapey than tailored. but it's not overwhelming and doesn't cancel out how much i like it overall.",4,1,0,General,Tops,Fine gauge,0.8874
1537,1054,35,Beautiful fabric,"The flow and feel of the material is really nice, however, i think it runs large. i ordered a small, and i have exchanged it for an xs, which i am hoping fits a bit better. i wanted the pants to be a bit more fitted around the hips and flow from there.",4,1,0,General,Bottoms,Pants,0.8313
1538,1094,39,Bohoranna rhapsody,"This cute dress is swingy and chock full of fun little details.  love the embroidery, colors, crochet lace, tassels, wide sleeves.  don't like that it's all polyester and some embroidery is unraveling so i don't know what to do about that.  size down if your petite or slender.  i'm a med-large (135# 36c 38-27-35) and medium fit great at the bodice/shoulders.  hem hits my knees in regular size.",4,1,0,General,Dresses,Dresses,0.9404
1539,1080,39,Another tracy reese winner,"I can't get enough of maxi dresses and i can't resist tracy reese. this stunning dress caught my eye immediately, but i was worried that the back cut out at the waist would make my backside look flatter. i'm so glad i took the plunge to buy before it sold out. this dress fits perfectly, it's flattering to my figure, the print is beautiful, the fabric and drape do not cling to my figure flaws and i'm just so happy! for sizing reference here are my stats: 5'3"" 140# 36dd and i purchased the medium",5,1,6,General,Dresses,Dresses,0.979
1540,1080,33,Great dress,"True to size. length is perfect for 5'8""-5'9"". soft fabric. not too low cut in the front, but not all covered up either. ruching is subtle and does not add bulk. skirt portion skims curves, neither clinging to them nor poufing out from them. strap design is perfect, covers bra while revealing a touch of skin. comfortable and effortless to wear, very very pretty.",5,1,2,General,Dresses,Dresses,0.9671
1541,1094,50,Beautiful dress,"This dress is so pretty. i loved the details on it. the material was ok. would have prefered a softer material so the bottom part of the dress would have been more flattering. unfortunately, it did not fit me right. i'm 5-2"",34c, 28, 37 and the 4p fit ok. it hit just above my knees so the length was fine. what i did not like was that it was a little too loose around my waist making me look pregnant so unfortunately i had to send it back. i'm so sad cause this is a really pretty dress. you can dr",5,1,0,General,Dresses,Dresses,0.563
1542,857,32,Cute but a little maternity looking,"I'm keeping this top bc it was on sale but it does look a little maternity! i wore with super skinny white jeans and 3"" casual heel. i'm short so i needed a little more height to slim me but if your tall and and slender this might work better for you?",3,1,0,General,Tops,Knits,0.9215
1543,1080,33,Gorgeous!,"I feel like an indian princess in this dress! it isn't very forgiving, make sure you don't mind showing some skin - but there's some subtle rouching right at the spot where most of us wish we could hide at all times. great colors; boyfriend loves it.",5,1,0,General,Dresses,Dresses,0.9486
1544,1094,39,Exquisite,"Absolutely love this dress. i saw it online and didn't give it much thought and then saw it in the store and it was amazing. the photos really do not do it justice. the embroarding detail at the bottom is beyond beautiful in person. i agree that if you don't want skin showing you will need a black bra or black cami to over the delegate lace down the front and back of the dress. got this for fall/winter in fl and cannot wait to wear it, perfect holiday party dress!",5,1,0,General,Dresses,Dresses,0.9686
1545,1094,65,Ingenious mix of line and detail: ranna gill!,"This dress is my personal introduction to talented indian designer, ranna gill. i just love this gorgeous, free- spirited dress! i bought the regular medium for my 5'1"", 34f, size 8 figure. it works very well. i will want to wear a black cami, as i'm not comfortable with some cleavage showing (maybe 3/4"") and the open lines of lacy, small holes down the front and back. you might not mind showing more skin though and not need a cami. the top is not very see-through, and the skirt is lined. the re",5,1,9,General,Dresses,Dresses,0.9635
1546,1001,43,Not as shown,"I agree with the previous reviewer that the length is not at all what is shown in the picture. much shorter than that. and while the overall detail of the skirt is very nice, the elastic waistband makes it look cheap considering the price...",2,0,5,General,Bottoms,Skirts,0.6801
1547,1080,44,"Great dress, even better in person!","This dress is great, and looks even prettier in person, the colors are more vibrant. the ruching is very forgiving for the belly and the length is perfect. most maxi's are too long on me, but i ordered a ps and it fit perfect. my only complaint is that it is very low cut, which i was unaware of standing up, but when i sat down at a dinner party, well, let's just say i gave everyone a show :(. recommend wearing a cami or something underneath.",5,1,2,General,Dresses,Dresses,0.9516
1548,857,38,Flows nicely,"I love this shirt. i'm 5' 4"", 110lbs, just had 3rd baby so not into tight fighting clothes at the moment. love the loose yet flattering fit of this shirt. the sleeves are not too tight on me and i love the length.",5,1,1,General,Tops,Knits,0.9532
1549,1054,37,Too big,"I ordered these pants after seeing the good reviews, but i don't agree. these are going back. i ordered a small. i'm 5'5"" and 135 pounds. i am usually between a small and a medium in pants, but the small in these pants is huge. i could definitely fit into an xs. but i also don't think they are very flattering and don't like the feel of the fabric. it's too bad. i love the idea of these.",2,0,0,General,Bottoms,Pants,0.8959
1550,1080,39,In love with this dress!!!!,"This dress is so pretty- the colors are vibrant, beautiful pattern, the ruched part in the center hides the tummy!!! the neck line was too low for me, so had to wear a red cami underneath which hid the skin showing parts in the back around the waist. so instead of skin color, it was now red- even more prettier! no body could tell!! got so many compliments!!!",5,1,1,General,Dresses,Dresses,0.9358
1551,860,36,Nice knit button up,I was pleasantly surprised when this arrived. it hangs in a flattering way and the red has a nice soft hue. i couldn't believe what a great deal i got while on sale.,5,1,0,General,Tops,Knits,0.9217
1552,1059,67,Funky fun,"These crops are very well proportioned and fun. the graphic pattern is spot on trend and the unusual silhouette can spice up your pants options.

i am a fan of cartonnier and these particular pants were surprisingly generously cut in comparison to most of the styles i have. i usually need to order cropped pants in tall, but these worked with the regular inseam.",5,1,13,General Petite,Bottoms,Pants,0.6648
1553,1066,51,Perfect summer pants!,"The linen- cotton blend breathes so well for a hot summer day! the design on the waistline is super cute and yes they are a little long in the leg but that can be a plus+ for vertically challenged girls like me. wedges and platforms are perfect to show off the soft drape of the pant legs. now that they're on sale, i'm snatching up other colors, like white and light khaki- already have the seersucker blue pair!",5,1,0,General Petite,Bottoms,Pants,0.9565
1554,1094,26,Belle of the ball,I wore this dress to a party once and haven't been able to find an outfit that can top it!,5,1,0,General,Dresses,Dresses,0.5848
1555,371,38,Disappointed,"Cute and very soft, but the elastic wasn't sewn in right. i took them out of the wash and the waistband was a twisted mess. disappointing for more expensive loungewear.",1,0,1,Initmates,Intimate,Lounge,-0.7615
1556,828,56,Runs small,"I loved this top, however had to return as it does run small. by the time it arrived they were sold out in the larger size. like the quality of cloth and stone, however their products do run a size small.",4,1,0,General,Tops,Blouses,0.8126
1557,1035,41,Just a perfect pair!,"As a lazy one, i have to confess i barely leave any reviews even though i rely on the reviews from others to make my online order decision. yes! i owe a big ""thank you"" to anyone who wrote a helpful and honest reviews here :) and thank you!! now it is my time to pay back to the community. this pair of jeans are just perfect - perfect design, perfect fit and perfect material, soft, cozy and hip with a good spirit.. i don't want to take it off once i put on! i am 108 pounds and 5' 3"" ordered size",5,1,4,General,Bottoms,Jeans,0.9881
1558,1059,36,Super cute but not for me,"I am just over 5'8""and i found that these pants hit me in a weird spot on my torso, almost creating a muffin top that i don't normally have. in addition, they were too short on me to give the chic and modern look of cropped ankle pants. on my frame, they fit more like capris from the late 1990s. both the construction and execution of the pants are otherwise fantastic.",4,0,0,General Petite,Bottoms,Pants,0.9001
1559,1059,39,Great day/night pants,Adorable and amazing quality. true to size. i ordered a 6 and fit perfect.,5,1,0,General Petite,Bottoms,Pants,0.9432
1560,1066,38,Great for spring,Love these pants. super light and great color. they are a bit long though,4,1,0,General Petite,Bottoms,Pants,0.9217
1561,838,42,Beautiful - if you're pregnant with twins.,"This is a gorgeous top. very well made with a classy design. it fits true to size from the lower chest up. however, at about the mid-belly range, the shirt widens out and basically allows a 5 month twin pregnancy to comfortably fit in. size xs. i was so sad. for the price, i can't justify taking it for alterations. it would have been the perfect top.",2,0,14,General,Tops,Blouses,0.9477
1562,1081,42,"Beautiful dress, fits poorly","I purchased this and another eva franco dress during retailer's recent 20% off sale. i was looking for dresses that were work appropriate, but that would also transition well to happy hour or date night. they both seemed to be just what i was looking for. i ordered a 4 regular and a 6 regular, as i am usually in between sizes. the 4 was definitely too small. the 6 fit, technically, but was very ill fitting. not only is the dress itself short, but it is very short-waisted. i am only 5'3"", but it fe",2,0,5,General,Dresses,Dresses,0.885
1563,828,33,Surprised this shirt is still available !,This shirt has such a fun twist on an otherwise basic jean shirt! i bought this shirt on a whim despite having a closet full of denim shirts... and i'm glad i did! the fabric is the same cloth,5,1,0,General,Tops,Blouses,0.7835
1564,898,50,I'd rather pay property taxes than buy this one!,"Disappointment city with this one and i am so lucky i had a coupon because if i would have paid the full $128 they are asking, i would be a tad skewed. not just thin material but thin and cheap feeling. doesn't itch but i seriously expected a lot more from retailer. i have noted the name of the designer and have promised myself to never buy this label again. big loser.",2,0,7,General,Tops,Fine gauge,-0.3595
1565,860,53,Great shirt,"I first bought the red & green at the store. when they went on sale bought the blue & ivory. love, love ,love these shirts! they go great with a skirt or jeans. so happy i got them. the fabric is stretchy, but still fits very nicely. what a great buy, hope to see more of this style again.",5,1,2,General,Tops,Knits,0.9805
1566,1035,39,"Ok, but didn't love the length (on me)","These jeans are well-made, the cut is decently flattering, but on more muscular thighs, it would look nicer if the cuff was a bit higher. the petite on me was just below the ankle, so it just looks like i folded my jeans because they were too long. if you are taller or have longer legs (mine are short on my short height), then i think these would be great. i dind't find them particularly small, but htey were snug (muscular thighs). overall, ok but returning them. (25 p ordered, 115 lbs, 26.5 in",4,1,2,General,Bottoms,Jeans,0.9489
1567,1066,39,Nice but stil la tad long in eptite,"Iordered hte petite after trying the rregualr size in the store, and i will have to wear heels with the pants... or get them hemmed... the color choices are all great, i wanted navy, but i have a pair of grey ones that look similar, so i deciced on the netural if my size is stil lavaialble in yellow at sale time, i will be grabbing those as well.

i went with 25, my typical size lately (115 lbs)",5,1,13,General Petite,Bottoms,Pants,0.6705
1568,1035,59,Perfect except runs way too small,"I ordered these in my usual size and could barely get them on. they fit ike tight leggings. they have spandex that is comfortable and they will probably stretch as you wear them,. i exchanged for the next size up, because the style is great for year -round and the quality excellent. i live 2 hours from a store, i would either order up at least one size or try them on in store.",3,1,15,General,Bottoms,Jeans,0.9274
1569,1035,38,Great fit,"I love love love the fit in the corduroy, so thought about grabbing these jeans as well. they fit much pretty well, just the color wasn't quite right. i'm really picky about the blueness of my jeans, and these don't quite match the coloring in the photo. still debating whether to keep them. love the cuff styling and straight leg fit!",4,1,1,General,Bottoms,Jeans,0.986
1570,1066,56,The perfect pant for warmer weather,"Finding pants off the rack that fit me is always a challenge - i'm petite (5' 1'), a bit curvy and short-waisted, so many of today's low-rise styles just do not work for me. however, these pants are a better cut and come pretty close to a perfect fit - comfortable and flattering, too. i've actually had pretty good luck with pilcro pants. i always have some gapping in the waist, but it's not much of an issue with these. more than likely whatever top i wear will hide that part. i was advised by th",5,1,4,General Petite,Bottoms,Pants,0.926
1571,1066,41,Great pants!,"I absolutely love these pants! i have been searching for a pair of linen pants for quite a few years but have never really found a pair that looked good on me until now. i have usually found linen pants to lack shape and end up making me look frumpy but i really love the fabric. well, these pants actually have some structure to them and are still super comfy and soft. i bought the neutral color which is acutually a very fine tan and white pinstripe which makes the pants a bit more classy. i love",5,1,2,General Petite,Bottoms,Pants,0.9875
1572,1066,52,Love these pants!,"These are the most comfortable, happening pants i have ever owned! they are extremely flattering and slimming at the waist. i am a size 4 and bought the 4, and they fit perfectly. they are a bit long, but after washing and drying on low, mine shrunk enough that i can wear them with flats or flip flops, and not just heels. my 2 teenage daughters have complimented me on them saying how ""modern"" they look. i bought them in navy and just ordered the grey yesterday. i might go into my local store and",5,1,1,General Petite,Bottoms,Pants,0.7171
1573,1036,56,Great jean,"I love these jeans, well,i have not worn them out yet so not sure if they will stretch, but just in terms of fit and cut, i really like them. i normally wear ch or ag in 25 or 26. i got these in 25 and they fit perfectly. i love the stretch, great color, not too thin, very comfie. i was worried about too much flare, but not a problem. they are very long, but i am only 5""2 and i will be hemming them about 8 inches .",5,1,0,General,Bottoms,Jeans,0.9839
1574,1078,46,Truly beautiful dress,"I'm an avid retailer shopper.
i bought this dress for my niece, her style tends to run 
bohemian/gothic.
the style, fabric and overall design/quality of this dress, is something i felt she would like (even though the color is not black).
she loves it - perfect fit. she accessorized it with her usual biker/moto jacket,boots, etc.
but it looks awesome on her!",5,1,0,General,Dresses,Dresses,0.8858
1575,1081,47,Square,"Short and wide. the color and print are so pretty, but the shape isn't flattering, at least not to me. might work better on a teen?",3,0,0,General,Dresses,Dresses,0.6079
1576,1059,54,Off the grid,"Kicky looking pants, that i got at a bargain basement steal. i'd be kicking myself if i didn't buy them. can't wait to wear them once it warms up. they'll look great with a lightweight, boxy sweater and flats. i tried on the 4 and the 2 and the 2 is perfect. the fabric has a nice, fluid feel to it. i always swore to my husband i'd never wear plaids, but i guess i lied.",5,1,0,General Petite,Bottoms,Pants,0.3071
1577,860,41,"Like, don't love","I'm keeping this blouse anyway. i purchased the olive and it's such a great color. i live in a warm climate and really don't need long sleeves, but since the color is so great and pairs well with a lot, i will keep it.",4,1,2,General,Tops,Knits,0.9326
1578,1066,56,My favorite spring pants,"I absolutely love these pants. i got the yellow and it is a beautiful, soft color. the fabric is soft and flowing. i am 5'1"", 102 lb and the 0 petite fit perfectly. some stated they are too long even in petite but i disagree. the patch pockets are darling. don't hesitate to try these pants out!",5,1,3,General Petite,Bottoms,Pants,0.9163
1579,1146,66,Odd fit,"I was excited to try something by this designer and decided to order size large. unfortunately, this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav",3,1,10,General,Trend,Trend,-0.7527
1580,206,39,Can't resist hot air balloons!,"I am powerless to resist hot air balloons and had to get these the moment they popped up! the pjs are charming and comfortable. the material feels very satiny. it's hard to tell, but there are small white dots in the midst of the champagne colored background. true to size.",5,1,2,Initmates,Intimate,Sleep,0.8364
1581,1066,49,Dreamy pants,"These pants are exactly what i expected. true to size and color were perfect! they feel so good to wear and love the detail in the sewing. perfect office attire or night out for dinner. just add a fancier blouse. ta da :)
would highly recommend them.",5,1,2,General Petite,Bottoms,Pants,0.9756
1582,1059,57,Perfect summer crop,"I will be living in these this summer! i couldn't find them in my local store, so i was pleasantly surprised when i received my grey pair from my online order. the fabric feels so comfortable with just the right amount of stretch and the cut is very complimentary to those of us with athletic thighs. i was so pleased that i bought a black pair and discovered they look adorable with my tall boots and a black boxy sweater. they've already become my ""go to"" pants. everyone should have a fun pair of",5,1,0,General Petite,Bottoms,Pants,0.9695
1583,1066,57,Nice summer pants.,"1. i'm 5'5"" tall, 143 lbs, and 38-32-40 and my normal size 10s fit me perfectly.",5,1,5,General Petite,Bottoms,Pants,0.8979
1584,1035,32,Awesome versatile jeans,"The perfect jeans for daytime and bending down with the kids or dressing up later for night. i love that the cuff isn't sewn, so you can choose to roll them down too. with just the right amount of stretch, they are extremely flattering. they are definitely my new favorite pair this season!",5,1,1,General Petite,Bottoms,Jeans,0.9476
1585,1066,72,"Love! but more tall options, please!","These pants are so great. i am 5'10 and the talls are actually a hair too long. but no complaints! just wish they made every color available in tall. i had been waiting for new colors to get a second pair and was disappointed they are only offered in regular length. but overall these pants are super comfortable and great for work. as far as sizing goes, i wear a 29 in the pilcro cord leggings and wear a 12 in these.",5,1,11,General Petite,Bottoms,Pants,0.9724
1586,1066,36,"Great pants, a tad long in petite","I love these pants and have two colors from last season. they are well-made and versatile. however, given the amount they stretch and the summer season for sandals, 30.5 is a tad long for petite. i'll have them hemmed an inch to keep them from dragging on the floor. also, i wish the coral and green came in petite.",4,1,1,General Petite,Bottoms,Pants,0.7845
1587,1035,41,Comfy and flattering,"Love all pilcro, this is no exception. very flattering. slim fit but not skin tight. comfy!",5,1,1,General Petite,Bottoms,Jeans,0.6086
1588,828,25,"Great shirt, excellent details","I am so glad i waited for this to go on sale! this shirt is incredibly soft, with great detail on the fading. i ordered a medium (5'10"", 160 lbs) and it fits perfectly.",5,1,0,General,Tops,Blouses,0.929
1589,1066,49,Cute pants,"The retailer store had mostly white left of these pilcro linen pants so i tried them on. the main reason i did not leave the store with them is because i could see the washing tag inside the pants as clear as day. the white pants were just too see-through and i was really looking for some casual items to wear to the office. if it was at least lined, these pants would have come home with me. otherwise, i think the fit was tts.",4,1,0,General Petite,Bottoms,Pants,0.7226
1590,828,45,Great take on a classic!,"I had been looking for a chambray shirt, but am not a fan of the typical button-down style. this shirt is very versatile, but is far more interesting with the lace up neckline. i received multiple compliments the first time i wore it. the material is incredibly soft, but i haven't laundered it yet, so i am not sure how it will holdup.",5,1,0,General,Tops,Blouses,0.5652
1591,1059,68,"Very cute, very, very cute","These pants are flattering and comfortable, plus they are cute, cute, cute. i'm a little too conservative to wear them with a striped top, but with a solid black or ivory/off white top they are perfect. can be work appropriate with a blazer or twin set or ""girlfriends'"" lunch appropriate with a tee or turtleneck. highly recommend",5,1,2,General Petite,Bottoms,Pants,0.964
1592,1078,28,Gorgeous detailing,"I never write reviews but this dress is so fantastic i felt compelled to write one. it has unbelievably gorgeous detailing, from delicate beading and sequins on the bodice to the three layers of the skirt: slip, floral pattern, pleats. i literally feel like a princess/ greek muse in this dress. can't recommend it enough. true to size; i'm 5'7"" and 133 lb and got a size 4.",5,1,3,General Petite,Dresses,Dresses,0.965
1593,1082,59,Very unflattering dress,"This dress looks lovely on the model, but it looks just awful on me!
i am 5'4"" and curvy. the shoulders are cut w/ a weird shape. instead of a cap sleeve, it is like a pointy cap on the side and stuck out on my shoulders. it looks like i am ready to get beamed into space.
the material is nice and the sequins are pretty, but the cut of the dress is unflattering.",1,0,6,General Petite,Dresses,Dresses,0.8221
1594,1059,38,So cute,"These are great quality and hang very nice. tts. i'm 5'6"" and about 130lbs and the 2 fit and hit just above the ankle.",5,1,3,General Petite,Bottoms,Pants,0.8655
1595,1066,50,Super cute wear well,I ordered the neutral in a 2p. i had to hem them. i 5' about 110lbs. i wore them to wore. they wore beautifully with some wrinkling to be expected with linen. but they didn't look like i slept in them. i ordered another pair same size right after the first pair came and tried them on to find the fit tighter than the first pair. a bit disappointed. debating if they'll stay or get returned. i see the notes about stretching. overall a nice pant for the money.,5,1,2,General Petite,Bottoms,Pants,0.358
1596,1081,55,Almost.,"It's pretty, floaty, feminine; the photos don't do justice to the prettiness. but the photos also don't show an asymmetrical hem. i understood it runs small so i got two sizes, to be safe, and even my larger size was strangely short-waisted, and i'm short-waisted to start with. maybe i could've lived with that, but both the dresses i received have an uneven hem unlike any i've ever worn or seen before. it's not longer on just the sides; the hem is longer in one spot on the front, and one in the",2,0,3,General Petite,Dresses,Dresses,-0.1376
1597,860,48,Perfect shirt,"I own this shirt in dark green,
navy, and white.
it is perfect. it drapes in such a flattering way, nice weight.
it shows curves in all the right ways but does not fit too snug, emphasizing every flaw.
and finally... the buttons are placed perfectly so that you don't have to choose between extremely conservative or way too provocative (bra showing).
well done!",5,1,37,General,Tops,Knits,0.8996
1598,860,50,Sizing is off,"I like the feel and color of this blouse. however, i was very disappointed with the sizing. i usually wear medium so i ordered medium for this blouse, it fits way too big. it is a bummer because the ""curve"" is not even visible when i wear it.",3,1,0,General,Tops,Knits,-0.5413
1599,1035,37,Fun but not perfect,"I love these jeans and have been wearing them a lot now that the weather is turning a bit cooler in my area. i like that the cuff is not sewn in, so you can wear them with a cuff like pictured, or fully unrolled/down. they are a bit higher-waisted than i prefer - kind of an awkward waist height in my opinion. and they are very stretchy. i was torn between two sizes so i went with the larger. i wasn't sure of how to mark how they fit because they are somewhat fitted/slim in the thigh area, but th",4,1,2,General Petite,Bottoms,Jeans,0.5528
1600,1092,50,Just right,"I ordered this in a size s, my usual size and it fits great. i love the color, style and fit of the dress. the only criticism i can think of is the braided trim on the skirt hits right at my hip and kind of, ever so slightly, poofs out a bit and i wish it had pockets. other than that it's pretty darn cute and i got it at a great price of under $40. so i will wear it as much as i can until it gets cooler. because of the rich color, i can probably wear with cute sweater and booties into the fall!",5,1,0,General Petite,Dresses,Dresses,0.9851
1601,1016,41,Would be great but...,"Such a cute skirt- but impossible to get on. ordered in an xs (i have a 25/26 waist) but could barely get it past my knees to step into. if you have any hips at all, unfortunately this skirt won't work. i was tempted to size up but once i got it on it fit great in the waist and already had too much material to size up to a small.",2,0,11,General,Bottoms,Skirts,0.8316
1602,1197,68,Perfect every day neutral,"So glad i ordered this dress. it fits true to size and is extra soft. i was unsure about the color, but it looks nicer in person. the fabric is a mid weight that hangs nicely. this will go great with leggings or tights and wear into spring.",5,1,1,General,Dresses,Dresses,0.9509
1603,1092,50,Wanted to like it,"I thought this dress was very cute on the model, however it was way too tight across the chest for me. going up a size would mean it would be too roomy everywhere else. also, fabric wasn't great.",3,0,0,General Petite,Dresses,Dresses,-0.0003
1604,1016,42,Try on before purchasing,"I like many of you had the same issues. i tried my normal size of xs and s and couldn't get it on. the sales associate looked at it and went and got several size small and they all fit differently. some fit normal and others did not, so i would try on first. i love it when it fits correctly",4,1,1,General,Bottoms,Skirts,0.8934
1605,862,46,Not your everyday cardi,You will love this cardigan. very well made with beautiful details. the sleeves have the same detail as the collar and the back. has darker flecks that will go well with dark pants or cords or jeans. you will love this cardi! wish it came in more springy colors. i only gave it a lower rating for quality because the first one i tried on had a sleeve that was much tighter than the other sleeve. the replacement was fine!!,5,1,6,General Petite,Tops,Knits,0.9636
1606,1016,49,Cute,"Really cute skirt, but difficult to get on! i had to shimmy it over my hips due to the lack of a much needed zipper. i am not very curvy, so if you got them, forget it! i sent back the xs - hope the small is a little roomier because it will make a pretty summer skirt.",4,1,1,General,Bottoms,Skirts,0.5156
1607,1016,35,Flawed,Cute skirt but i agree with the other reviewer. you can't get it on! i tried my skinny daughter tried no go!,1,0,3,General,Bottoms,Skirts,0.465
1608,872,29,Awkward shape,"I would definitely only recommend this top to girls who are smaller chested. it fits in the shoulders/arms, and then flares out too much at the bottom, almost looks like a maternity top. the material is very nice however - both soft, and feels like it will hold up through multiple washes.",4,0,0,General Petite,Tops,Knits,0.9302
1609,1092,31,Love,"I just love this dress! the color, the quality, the design - all great! sizing can be tricky however. i sized down due to reading the other reviews, and i'm glad i did - it fits perfectly! this dress does not have a zipper on top, so if you have broad shoulders it might be a little harder to squeeze into.",5,1,3,General Petite,Dresses,Dresses,0.9557
1610,1197,60,Most comfortable fabric i've ever worn,"I originally bought this dress in another color back when retailer was doing the 25% off dresses promotion a few months ago. i had seen it on a store associate at my local store and absolutely loved it, but hemmed and hawed at the original price. it was a splurge even at 25% off, but as soon as i put it on i was in love. this dress is so soft. i wore it to see some old friends, and after every hug i received a comment about how unbelievably soft it was! the material is thick enough to have a decen",5,1,0,General,Dresses,Dresses,0.968
1611,1016,45,Cute skirt in theory,"This looked like such a cute, casual skirt when i picked it up but like other reviewers have said, it runs small. i'm usually a xs in retailer skirts but they only had a small to try on. i was able to get it on but did notice it was snug pulling on past my hips. however once on, i couldn't figure out how i'd wear this. i wouldn't pair this with a flowy top but tucking something in didn't seem like a good idea either. between the pleats and elastic waist it will make almost anyone look like they ha",2,0,2,General,Bottoms,Skirts,0.9407
1612,872,60,Love this shirt!,"This shirt is perfect for me. i have very small shoulders, but i am pear shaped. so the flare on the bottom is welcomed for my body type. i bought 2 colors. i have a similar shirt from retailer a few years ago that was multicolor which i wear all the time, so i am thankful they have repeated this design. also i did get this on sale which is a more realistic price for the quality of this shirt.",5,1,0,General Petite,Tops,Knits,0.8978
1613,1016,44,Can't get it on,I thought it was only me and immediately assumed i needed to go on a diet when i attempted to put this adorable skirt on. it got stuck at my hips. i'm a very consistent size small in dresses and skirts. i actually thought about putting it on over my head but that was impossible. its going back. now i see the other reviews and am relieved that its the skirt and not me! wish i had read them before purchasing. retailer is going to get a lot of returns on this one.,1,0,2,General,Bottoms,Skirts,0.3979
